id,year,month,recreation_visitors,non_recreation_visitors,recreation_hr,non_recreation_hr,concession_lodging,tent_campers,rv_campers,concession_camping,backcountry_campers,misc_campers,non_recreation_overnight_stays,total_overnight_stays,np_name
301,2004,January,57795,15354,352367,1491,0,87,93,0,162,8,0,350,Rocky Mountain
302,2004,February,58503,10709,356220,1003,0,75,123,0,127,0,0,325,Rocky Mountain
303,2004,March,79540,6722,495014,771,0,582,270,0,259,0,0,1111,Rocky Mountain
304,2004,April,62595,6870,393508,754,0,504,396,0,95,126,0,1121,Rocky Mountain
305,2004,May,179887,10904,1250104,2303,0,5973,3579,0,623,499,0,10674,Rocky Mountain
306,2004,June,421739,15522,3086609,5330,0,17538,11304,0,2643,3276,0,34761,Rocky Mountain
307,2004,July,633725,24361,4627968,7935,0,26736,18846,0,5655,364,0,51601,Rocky Mountain
308,2004,August,561913,14526,4185797,7878,0,24153,13860,0,9385,3497,0,50895,Rocky Mountain
309,2004,September,407864,29324,2915679,6726,0,12570,11619,0,3989,1103,0,29281,Rocky Mountain
310,2004,October,200180,12533,1292119,2638,0,2115,2871,0,624,80,0,5690,Rocky Mountain
311,2004,November,52173,9622,321613,1062,0,171,174,0,186,5,0,536,Rocky Mountain
312,2004,December,65985,12300,402260,1159,0,99,117,0,180,1,0,397,Rocky Mountain
313,2005,January,60206,15342,368965,1490,0,123,123,0,237,0,0,483,Rocky Mountain
314,2005,February,61932,12096,379063,1114,0,78,150,0,239,0,0,467,Rocky Mountain
315,2005,March,60125,9911,372382,1026,0,240,258,0,229,0,0,727,Rocky Mountain
316,2005,April,60341,7397,381569,796,0,474,483,0,262,1,0,1220,Rocky Mountain
317,2005,May,178599,11800,1233130,2375,0,5301,3747,0,570,478,0,10096,Rocky Mountain
318,2005,June,417346,24508,3077294,6049,0,17235,10905,0,4949,2737,0,35826,Rocky Mountain
319,2005,July,658903,30649,4998940,8438,0,30567,17568,0,11788,5422,0,65345,Rocky Mountain
320,2005,August,556353,24691,4185588,8691,0,25932,14232,0,10204,2599,0,52967,Rocky Mountain
321,2005,September,406772,20719,2918023,6037,0,13593,11127,0,4363,754,0,29837,Rocky Mountain
322,2005,October,199748,9985,1289495,2434,0,2370,2730,0,588,0,0,5688,Rocky Mountain
323,2005,November,79707,5770,488404,754,0,207,234,0,194,0,0,635,Rocky Mountain
324,2005,December,58336,9803,354290,959,0,78,66,0,122,1,0,267,Rocky Mountain
325,2006,January,55549,9539,338605,1026,0,114,48,0,170,0,0,332,Rocky Mountain
326,2006,February,51901,6830,315502,692,0,93,54,0,109,0,0,256,Rocky Mountain
327,2006,March,59636,9639,366469,1005,0,150,132,0,259,0,0,541,Rocky Mountain
328,2006,April,73816,6697,466131,740,0,651,492,0,300,9,0,1452,Rocky Mountain
329,2006,May,187936,16439,1337773,2746,0,6405,3861,0,2254,615,0,13135,Rocky Mountain
330,2006,June,451277,22988,3388412,5927,0,15471,17427,0,5921,3728,0,42547,Rocky Mountain
331,2006,July,641178,35822,4872093,8852,0,31158,15606,0,12083,5217,0,64064,Rocky Mountain
332,2006,August,516531,20981,3932387,8395,0,27090,12741,0,9516,2728,0,52075,Rocky Mountain
333,2006,September,412722,21631,2891006,6111,0,10494,11376,0,3796,251,0,25917,Rocky Mountain
334,2006,October,177716,11797,1146967,2579,0,1743,2646,0,561,92,0,5042,Rocky Mountain
335,2006,November,61323,9882,380164,1083,0,294,240,0,205,25,0,764,Rocky Mountain
336,2006,December,54091,11999,326548,1135,0,54,18,0,53,0,0,125,Rocky Mountain
337,2007,January,51340,10814,309270,1128,0,12,12,0,53,0,0,77,Rocky Mountain
338,2007,February,51929,7440,315751,741,0,75,63,0,123,0,0,261,Rocky Mountain
339,2007,March,77306,14996,477420,1433,0,309,225,0,315,0,0,849,Rocky Mountain
340,2007,April,75190,7249,470453,784,0,477,432,0,243,55,0,1207,Rocky Mountain
341,2007,May,188187,14005,1315185,2551,0,6075,3696,0,1108,750,0,11629,Rocky Mountain
342,2007,June,468770,20467,3428382,5725,0,20181,11676,0,6284,344,0,38485,Rocky Mountain
343,2007,July,653885,40541,4968687,9229,0,31977,15816,0,11811,5732,0,65336,Rocky Mountain
344,2007,August,559939,26780,4250579,8858,0,28083,13686,0,11002,2913,0,55684,Rocky Mountain
345,2007,September,442327,22063,3148203,6145,0,13968,11658,0,4253,1011,0,30890,Rocky Mountain
346,2007,October,204583,11749,1300619,2575,0,1740,2271,0,474,85,0,4570,Rocky Mountain
347,2007,November,70953,8627,440725,982,0,324,258,0,334,22,0,938,Rocky Mountain
348,2007,December,50974,10760,308530,1036,0,57,33,0,78,0,0,168,Rocky Mountain
349,2008,January,62228,8228,378567,921,0,81,48,0,196,0,0,325,Rocky Mountain
350,2008,February,58860,12290,358726,1129,0,111,90,0,147,0,0,348,Rocky Mountain
351,2008,March,71260,12480,436870,1232,0,210,162,0,202,8,0,582,Rocky Mountain
352,2008,April,63083,6661,390943,737,0,252,303,0,222,1,0,778,Rocky Mountain
353,2008,May,165489,12580,1179878,2437,0,5295,3789,0,2248,352,0,11684,Rocky Mountain
354,2008,June,420334,22579,3127316,5894,0,17628,10605,0,6196,3403,0,37832,Rocky Mountain
355,2008,July,611760,22941,4780369,7821,0,28785,13350,0,22515,4713,0,69363,Rocky Mountain
356,2008,August,533886,28929,4023266,9030,0,24789,11694,0,11380,3384,0,51247,Rocky Mountain
357,2008,September,424613,18405,2935872,5852,0,10473,9282,0,3637,870,0,24262,Rocky Mountain
358,2008,October,213467,10806,1383682,2500,0,2748,2688,0,655,339,0,6430,Rocky Mountain
359,2008,November,74914,8753,460204,992,0,240,234,0,162,34,0,670,Rocky Mountain
360,2008,December,57496,7710,349394,792,0,78,57,0,141,0,0,276,Rocky Mountain
361,2009,January,70858,7324,430681,849,0,165,75,0,106,0,0,346,Rocky Mountain
362,2009,February,58375,14816,356505,1331,0,123,87,0,153,28,0,391,Rocky Mountain
363,2009,March,75022,8787,463426,937,0,375,222,0,234,0,0,831,Rocky Mountain
364,2009,April,58842,5758,361981,665,0,255,126,0,176,1,0,558,Rocky Mountain
365,2009,May,207827,12081,1425057,2397,0,5613,3909,0,1161,448,0,11131,Rocky Mountain
366,2009,June,426453,20467,3108335,5725,0,17298,9972,0,4516,2565,0,34351,Rocky Mountain
367,2009,July,626907,29939,4572196,8381,0,25827,10974,0,10945,2926,0,50672,Rocky Mountain
368,2009,August,568455,26800,4086775,8860,0,21045,9261,0,10005,1942,0,42253,Rocky Mountain
369,2009,September,443488,20703,3103202,6036,0,12291,10260,0,3961,1130,0,27642,Rocky Mountain
370,2009,October,171959,8938,1062892,2350,0,651,897,0,398,0,0,1946,Rocky Mountain
371,2009,November,67894,6824,415285,838,0,201,162,0,95,37,0,495,Rocky Mountain
372,2009,December,46245,6767,281552,717,0,81,12,0,162,0,0,255,Rocky Mountain
373,2010,January,64618,9833,393246,1049,0,147,69,0,130,0,0,346,Rocky Mountain
374,2010,February,44576,6835,269887,693,0,66,30,0,56,0,0,152,Rocky Mountain
375,2010,March,70117,6778,431504,776,0,267,162,0,246,0,0,675,Rocky Mountain
376,2010,April,69097,6737,426759,743,0,354,273,0,134,0,0,761,Rocky Mountain
377,2010,May,180710,11780,1191876,2373,0,3576,1932,0,922,296,0,6726,Rocky Mountain
378,2010,June,441738,22443,3205162,5883,0,19710,9006,0,4599,1356,0,34671,Rocky Mountain
379,2010,July,668418,30683,4861515,8441,0,27129,11130,0,12452,2477,0,53188,Rocky Mountain
380,2010,August,574638,29990,4131333,9115,0,22176,9702,0,9687,1154,0,42719,Rocky Mountain
381,2010,September,461942,22514,3260753,6181,0,14526,11277,0,4135,631,0,30569,Rocky Mountain
382,2010,October,245770,10845,1533403,2503,0,1314,1512,0,833,15,0,3674,Rocky Mountain
383,2010,November,67862,7714,415713,909,0,207,189,0,138,0,0,534,Rocky Mountain
384,2010,December,66335,6474,401004,693,0,42,72,0,73,0,0,187,Rocky Mountain
385,2011,January,68641,8131,415495,913,0,45,42,0,141,0,0,228,Rocky Mountain
386,2011,February,50540,6085,306473,633,0,42,18,0,142,0,0,202,Rocky Mountain
387,2011,March,73760,7229,455586,812,0,321,156,0,337,0,0,814,Rocky Mountain
388,2011,April,77183,5940,476040,680,0,372,357,0,80,0,0,809,Rocky Mountain
389,2011,May,163587,10025,1056880,2233,0,2346,1542,0,512,310,0,4710,Rocky Mountain
390,2011,June,500733,27264,3651999,6269,0,21768,11184,0,3841,3682,0,40475,Rocky Mountain
391,2011,July,743741,29070,5444286,8312,0,30792,13530,0,10720,6323,0,61365,Rocky Mountain
392,2011,August,620534,25498,4590212,8756,0,28212,12030,0,10257,3689,0,54188,Rocky Mountain
393,2011,September,483780,22179,3426583,6154,0,15663,11646,0,4274,1161,0,32744,Rocky Mountain
394,2011,October,264617,9157,1661128,2368,0,1608,2307,0,662,12,0,4589,Rocky Mountain
395,2011,November,68076,6514,414071,813,0,102,69,0,142,38,0,351,Rocky Mountain
396,2011,December,61749,11581,374283,1102,0,66,63,0,108,0,0,237,Rocky Mountain
397,2012,January,68537,90,416340,270,0,72,114,0,91,43,0,320,Rocky Mountain
398,2012,February,62036,50,378169,150,0,69,75,0,214,14,0,372,Rocky Mountain
399,2012,March,104374,80,647348,240,0,474,441,0,364,40,0,1319,Rocky Mountain
400,2012,April,117053,70,741982,210,0,1170,954,0,306,49,0,2479,Rocky Mountain
401,2012,May,228950,490,1487588,1470,0,3543,1818,0,1686,71,0,7118,Rocky Mountain
402,2012,June,500206,1400,3540022,4200,0,18210,7863,0,6069,1532,0,33674,Rocky Mountain
403,2012,July,651722,2050,4535854,6150,0,22761,8184,0,6071,2079,0,39095,Rocky Mountain
404,2012,August,589131,2300,4195989,6900,0,22233,8292,0,9646,1154,0,41325,Rocky Mountain
405,2012,September,527172,1500,3633525,4500,0,14445,10146,0,4303,512,0,29406,Rocky Mountain
406,2012,October,219946,560,1375132,1680,0,1200,1695,0,554,17,0,3466,Rocky Mountain
407,2012,November,93714,100,569533,300,0,174,129,0,150,0,0,453,Rocky Mountain
408,2012,December,66776,60,403855,180,0,42,54,0,104,0,0,200,Rocky Mountain
409,2013,January,78022,90,471091,270,0,66,36,0,83,0,0,185,Rocky Mountain
410,2013,February,68831,50,416647,150,0,54,33,0,124,18,0,229,Rocky Mountain
411,2013,March,89691,80,551314,240,0,336,84,0,322,81,0,823,Rocky Mountain
412,2013,April,90379,70,558514,210,0,447,399,0,120,49,0,1015,Rocky Mountain
413,2013,May,239184,490,1569343,1470,0,4611,2649,0,919,211,0,8390,Rocky Mountain
414,2013,June,602508,1400,4167143,4200,0,19152,8601,0,5199,1554,0,34506,Rocky Mountain
415,2013,July,712583,2050,5007420,6150,0,24144,9234,0,10782,1585,0,45745,Rocky Mountain
416,2013,August,621852,2300,4427192,6900,0,23517,9189,0,9775,1024,0,43505,Rocky Mountain
417,2013,September,253467,1500,1738915,4500,0,6870,4434,0,2215,113,0,13632,Rocky Mountain
418,2013,October,66275,560,414447,1680,0,348,606,0,93,3,0,1050,Rocky Mountain
419,2013,November,86379,100,525314,300,0,168,150,0,108,14,0,440,Rocky Mountain
420,2013,December,81970,60,495949,180,0,69,57,0,130,2,0,258,Rocky Mountain
421,2014,January,77633,90,470265,270,0,78,102,0,88,11,0,279,Rocky Mountain
422,2014,February,76881,50,464585,150,0,18,51,0,130,7,0,206,Rocky Mountain
423,2014,March,99077,80,603068,240,0,57,165,0,313,3,0,538,Rocky Mountain
424,2014,April,97100,70,593435,210,0,189,315,0,173,0,0,677,Rocky Mountain
425,2014,May,220532,490,1471370,1470,0,3336,4374,0,1149,402,0,9261,Rocky Mountain
426,2014,June,538725,1400,3930109,4200,0,24207,10818,0,5731,2854,0,43610,Rocky Mountain
427,2014,July,693685,2050,5137438,6150,0,33303,12252,0,11488,3915,0,60958,Rocky Mountain
428,2014,August,616826,2300,4565422,6900,0,29505,11559,0,10180,2785,0,54029,Rocky Mountain
429,2014,September,537694,1500,3740549,4500,0,17517,9975,0,4155,502,0,32149,Rocky Mountain
430,2014,October,305651,560,1916051,1680,0,3366,1002,0,766,0,0,5134,Rocky Mountain
431,2014,November,90915,100,557028,300,0,621,0,0,100,0,0,721,Rocky Mountain
432,2014,December,80032,60,484083,180,0,0,195,0,48,0,0,243,Rocky Mountain
433,2015,January,98928,90,602466,270,0,312,0,0,244,0,0,556,Rocky Mountain
434,2015,February,85123,50,520067,150,0,0,429,0,154,0,0,583,Rocky Mountain
435,2015,March,134304,80,824179,240,0,0,780,0,367,0,0,1147,Rocky Mountain
436,2015,April,116959,70,726653,210,0,1308,0,0,248,0,0,1556,Rocky Mountain
437,2015,May,259711,490,1710570,1470,0,5118,2856,0,1388,157,0,9519,Rocky Mountain
438,2015,June,608796,1400,4443976,4200,0,26655,12375,0,7152,3268,0,49450,Rocky Mountain
439,2015,July,858426,2050,6220761,6150,0,34548,13335,0,14438,4567,0,66888,Rocky Mountain
440,2015,August,765579,2300,5608244,6900,0,33294,12834,0,13446,3849,0,63423,Rocky Mountain
441,2015,September,644350,1500,4456483,4500,0,18615,10710,0,6815,759,0,36899,Rocky Mountain
442,2015,October,371558,560,2436577,1680,0,3981,7308,0,1663,0,0,12952,Rocky Mountain
443,2015,November,118398,100,722019,300,0,327,246,0,150,4,0,727,Rocky Mountain
444,2015,December,93784,60,568882,180,0,96,54,0,236,0,0,386,Rocky Mountain
445,2016,January,115207,90,696296,270,0,114,72,0,130,0,0,316,Rocky Mountain
446,2016,February,105125,50,641662,150,0,321,195,0,166,0,0,682,Rocky Mountain
447,2016,March,135053,80,824849,240,0,384,165,0,359,0,0,908,Rocky Mountain
448,2016,April,129967,70,799144,210,0,699,339,0,171,0,0,1209,Rocky Mountain
449,2016,May,285868,490,1852712,1470,0,4350,2454,0,1790,0,0,8594,Rocky Mountain
450,2016,June,700990,1400,4920626,4200,0,25437,11037,0,8069,125,0,44668,Rocky Mountain
451,2016,July,912507,2050,6562113,6150,0,34533,13191,0,15453,4765,0,67942,Rocky Mountain
452,2016,August,772849,2300,5523779,6900,0,30228,15285,0,9719,186,0,55418,Rocky Mountain
453,2016,September,711110,1500,4920788,4500,0,21546,12210,0,7063,64,0,40883,Rocky Mountain
454,2016,October,398525,560,2484284,1680,0,2268,1737,0,1816,0,0,5821,Rocky Mountain
455,2016,November,158553,100,979383,300,0,891,552,0,311,0,0,1754,Rocky Mountain
456,2016,December,91831,60,558504,180,0,210,84,0,176,0,0,470,Rocky Mountain
457,2017,January,95602,90,581214,270,0,204,132,0,95,44,0,475,Rocky Mountain
458,2017,February,98832,50,599822,150,0,168,111,0,148,0,0,427,Rocky Mountain
459,2017,March,145110,80,891621,240,0,681,198,0,431,0,0,1310,Rocky Mountain
460,2017,April,158360,70,988927,210,0,1248,843,0,325,7,0,2423,Rocky Mountain
461,2017,May,263222,490,1779875,1470,0,7158,3378,0,1777,221,0,12534,Rocky Mountain
462,2017,June,741247,1400,5297116,4200,0,27714,13623,0,8330,3435,0,53102,Rocky Mountain
463,2017,July,885478,2050,6390211,6150,0,33708,13332,0,14786,5508,0,67334,Rocky Mountain
464,2017,August,782625,2300,5652470,6900,0,31401,13074,0,11498,3822,0,59795,Rocky Mountain
465,2017,September,681160,1500,4697054,4500,0,20076,11508,0,6496,51,0,38131,Rocky Mountain
466,2017,October,332526,560,2047271,1680,0,1218,1032,0,1007,0,0,3257,Rocky Mountain
467,2017,November,140223,100,853960,300,0,351,252,0,186,0,0,789,Rocky Mountain
468,2017,December,112830,60,685156,180,0,252,144,0,115,0,0,511,Rocky Mountain
469,2018,January,111422,90,675409,270,0,195,135,0,99,1,0,430,Rocky Mountain
470,2018,February,84245,50,511633,150,0,96,165,0,124,0,0,385,Rocky Mountain
471,2018,March,156434,80,956876,240,0,549,318,0,275,0,0,1142,Rocky Mountain
472,2018,April,151975,70,933368,210,0,603,471,0,271,0,0,1345,Rocky Mountain
473,2018,May,305993,490,2058453,1470,0,7206,4674,0,1974,52,0,13906,Rocky Mountain
474,2018,June,720822,1400,5207236,4200,0,29595,13404,0,8877,3268,0,55144,Rocky Mountain
475,2018,July,931929,2050,6589347,6150,0,31968,15276,0,14787,330,0,62361,Rocky Mountain
476,2018,August,798306,2300,5710795,6900,0,23136,22056,0,12177,191,0,57560,Rocky Mountain
477,2018,September,784480,1500,5341248,4500,0,20856,11727,0,7003,62,0,39648,Rocky Mountain
478,2018,October,312757,560,1983181,1680,0,3213,2352,0,1100,0,0,6665,Rocky Mountain
479,2018,November,125349,100,764815,300,0,339,339,0,117,0,0,795,Rocky Mountain
480,2018,December,106781,60,647551,180,0,168,99,0,36,126,0,429,Rocky Mountain
481,2019,January,118152,90,709329,270,0,12,12,0,2,0,0,26,Rocky Mountain
482,2019,February,99873,50,604533,150,0,144,99,0,0,88,0,331,Rocky Mountain
483,2019,March,146414,80,890469,240,0,465,150,0,134,0,0,749,Rocky Mountain
484,2019,April,160259,70,997124,210,0,1134,918,0,171,0,0,2223,Rocky Mountain
485,2019,May,280351,490,1864409,1470,0,6570,3735,0,1068,21,0,11394,Rocky Mountain
486,2019,June,698224,1400,4791603,4200,0,12912,18225,0,6307,197,0,37641,Rocky Mountain
487,2019,July,973992,2050,6830898,6150,0,34785,12660,0,13934,305,0,61684,Rocky Mountain
488,2019,August,830039,2300,5870248,6900,0,30726,13026,0,11653,221,0,55626,Rocky Mountain
489,2019,September,752320,1500,5146674,4500,0,20634,12162,0,6706,45,0,39547,Rocky Mountain
490,2019,October,374003,560,2390212,1680,0,4770,3312,0,1055,0,0,9137,Rocky Mountain
491,2019,November,123376,100,752382,300,0,387,270,0,101,0,0,758,Rocky Mountain
492,2019,December,113050,60,687482,180,0,252,240,0,82,0,0,574,Rocky Mountain
493,2020,January,126866,90,768346,270,0,198,186,0,63,0,0,447,Rocky Mountain
494,2020,February,110667,50,671220,150,0,159,225,0,67,0,0,451,Rocky Mountain
495,2020,March,97690,80,596411,240,0,438,126,0,78,0,0,642,Rocky Mountain
496,2020,April,0,70,0,210,0,0,0,0,0,0,0,0,Rocky Mountain
497,2020,May,63051,490,380288,1470,0,0,0,0,124,0,0,124,Rocky Mountain
498,2020,June,491355,1400,3318209,4200,0,7725,8130,0,7275,0,0,23130,Rocky Mountain
499,2020,July,723478,2050,4842803,6150,0,6381,11949,0,13041,0,0,31371,Rocky Mountain
500,2020,August,580368,2300,3963040,6900,0,7506,10212,0,12334,0,0,30052,Rocky Mountain
501,2020,September,500019,1500,3316384,4500,0,7776,5253,0,6738,0,0,19767,Rocky Mountain
502,2020,October,297665,560,1839907,1680,0,984,756,0,1630,0,0,3370,Rocky Mountain
503,2020,November,157875,100,948387,300,0,0,0,0,71,0,0,71,Rocky Mountain
504,2020,December,156165,60,944415,180,0,183,180,0,101,0,0,464,Rocky Mountain
505,2021,January,140715,90,851443,270,0,198,186,0,63,0,0,447,Rocky Mountain
506,2021,February,133771,50,810674,150,0,186,273,0,44,0,0,503,Rocky Mountain
507,2021,March,155819,80,948528,240,0,435,351,0,65,0,0,851,Rocky Mountain
508,2021,April,183792,70,1146432,210,0,1278,1311,0,141,0,0,2730,Rocky Mountain
509,2021,May,335060,490,2145577,1470,0,3915,2562,0,1974,0,0,8451,Rocky Mountain
510,2021,June,671232,1400,4420483,4200,0,11589,6144,0,6835,0,0,24568,Rocky Mountain
511,2021,July,904767,2050,5917081,6150,0,12606,5985,0,11939,0,0,30530,Rocky Mountain
512,2021,August,746343,2300,4933373,6900,0,12447,5784,0,10226,0,0,28457,Rocky Mountain
513,2021,September,521233,1500,3453144,4500,0,8730,5445,0,6184,0,0,20359,Rocky Mountain
514,2021,October,352736,560,2247489,1680,0,3627,2805,0,1760,0,0,8192,Rocky Mountain
515,2021,November,164992,100,1018095,300,0,708,948,0,103,0,0,1759,Rocky Mountain
516,2021,December,124388,60,756010,180,0,201,354,0,50,0,0,605,Rocky Mountain
1033,1979,January,46131,6745,277974,13490,96,0,0,0,46,56,0,198,Grand Teton
1034,1979,February,24585,32135,148698,64270,146,0,0,0,38,267,0,451,Grand Teton
1035,1979,March,32175,57420,197838,114840,198,0,0,0,158,442,0,798,Grand Teton
1036,1979,April,38696,35003,239706,70006,52,0,0,0,78,1124,0,1254,Grand Teton
1037,1979,May,134499,97637,882132,195274,2941,2955,4396,998,696,537,0,12523,Grand Teton
1038,1979,June,384945,163838,2895642,327676,38759,20368,20007,11891,3348,3289,0,97662,Grand Teton
1039,1979,July,608613,152568,4622304,305136,52569,36215,37199,17708,7660,10420,0,161771,Grand Teton
1040,1979,August,667299,140492,4941618,280984,53650,38680,33551,16458,8590,5375,0,156304,Grand Teton
1041,1979,September,305194,148918,2374446,293836,34443,21419,22121,8172,3245,1147,0,90547,Grand Teton
1042,1979,October,123444,85922,774966,171844,1193,2740,289,0,583,912,0,5717,Grand Teton
1043,1979,November,46685,51959,306840,103918,78,88,27,0,44,4218,0,4455,Grand Teton
1044,1979,December,33905,47542,209406,95084,206,0,0,0,72,323,0,601,Grand Teton
1045,1980,January,15804,25367,96174,50734,36,0,0,0,35,154,0,225,Grand Teton
1046,1980,February,31020,42817,191172,85634,159,0,0,0,64,619,0,842,Grand Teton
1047,1980,March,34943,55464,214590,110928,82,0,0,0,92,648,0,822,Grand Teton
1048,1980,April,29195,91354,178986,182708,37,85,20,0,73,421,0,636,Grand Teton
1049,1980,May,136336,82790,892398,165580,2633,4033,3853,861,442,575,0,12397,Grand Teton
1050,1980,June,395897,79241,3005094,158482,38444,26617,21225,13066,3411,2189,0,104952,Grand Teton
1051,1980,July,635656,172259,4930740,344518,59149,49424,40386,18382,7764,11029,0,186134,Grand Teton
1052,1980,August,777149,18801,5725080,37602,58261,50342,36351,16532,8254,7291,0,177031,Grand Teton
1053,1980,September,309929,142195,2210364,284390,22767,17623,9345,5450,2338,942,0,58465,Grand Teton
1054,1980,October,95773,95699,604284,191398,0,1985,781,0,614,1561,0,4941,Grand Teton
1055,1980,November,43950,55358,302928,110716,56,0,0,0,102,6380,0,6538,Grand Teton
1056,1980,December,49975,72062,316824,144124,265,0,0,0,186,2378,0,2829,Grand Teton
1057,1981,January,18959,40837,118098,81674,149,0,0,0,330,245,0,724,Grand Teton
1058,1981,February,31878,36884,197352,73768,315,0,0,0,97,602,0,1014,Grand Teton
1059,1981,March,25886,51703,163500,103406,251,0,0,0,333,780,0,1364,Grand Teton
